parents,has_nurs,form,children,housing,finance,social,health,NewAttrib1,NewAttrib2,NewAttrib3,class
usual,improper,foster,3,less_conv,convenient,nonprob,recommended,usualimproper,foster3less_convconvenient,nonprobrecommended,priority
usual,improper,foster,3,less_conv,convenient,nonprob,priority,usualimproper,foster3less_convconvenient,nonprobpriority,priority
usual,improper,foster,3,less_conv,convenient,nonprob,not_recom,usualimproper,foster3less_convconvenient,nonprobnot_recom,not_recom
usual,improper,foster,3,less_conv,convenient,slightly_prob,recommended,usualimproper,foster3less_convconvenient,slightly_probrecommended,priority
usual,improper,foster,3,less_conv,convenient,slightly_prob,priority,usualimproper,foster3less_convconvenient,slightly_probpriority,priority
usual,improper,foster,3,less_conv,convenient,slightly_prob,not_recom,usualimproper,foster3less_convconvenient,slightly_probnot_recom,not_recom
usual,improper,foster,3,less_conv,convenient,problematic,recommended,usualimproper,foster3less_convconvenient,problematicrecommended,priority
usual,improper,foster,3,less_conv,convenient,problematic,priority,usualimproper,foster3less_convconvenient,problematicpriority,priority
usual,improper,foster,3,less_conv,convenient,problematic,not_recom,usualimproper,foster3less_convconvenient,problematicnot_recom,not_recom
usual,improper,foster,3,less_conv,inconv,nonprob,recommended,usualimproper,foster3less_convinconv,nonprobrecommended,priority
usual,improper,foster,3,less_conv,inconv,nonprob,priority,usualimproper,foster3less_convinconv,nonprobpriority,priority
usual,improper,foster,3,less_conv,inconv,nonprob,not_recom,usualimproper,foster3less_convinconv,nonprobnot_recom,not_recom
usual,improper,foster,3,less_conv,inconv,slightly_prob,recommended,usualimproper,foster3less_convinconv,slightly_probrecommended,priority
usual,improper,foster,3,less_conv,inconv,slightly_prob,priority,usualimproper,foster3less_convinconv,slightly_probpriority,priority
usual,improper,foster,3,less_conv,inconv,slightly_prob,not_recom,usualimproper,foster3less_convinconv,slightly_probnot_recom,not_recom
usual,improper,foster,3,less_conv,inconv,problematic,recommended,usualimproper,foster3less_convinconv,problematicrecommended,priority
usual,improper,foster,3,less_conv,inconv,problematic,priority,usualimproper,foster3less_convinconv,problematicpriority,priority
usual,improper,foster,3,less_conv,inconv,problematic,not_recom,usualimproper,foster3less_convinconv,problematicnot_recom,not_recom
usual,improper,foster,3,critical,convenient,nonprob,recommended,usualimproper,foster3criticalconvenient,nonprobrecommended,priority
usual,improper,foster,3,critical,convenient,nonprob,priority,usualimproper,foster3criticalconvenient,nonprobpriority,priority
usual,improper,foster,3,critical,convenient,nonprob,not_recom,usualimproper,foster3criticalconvenient,nonprobnot_recom,not_recom
usual,improper,foster,3,critical,convenient,slightly_prob,recommended,usualimproper,foster3criticalconvenient,slightly_probrecommended,priority
usual,improper,foster,3,critical,convenient,slightly_prob,priority,usualimproper,foster3criticalconvenient,slightly_probpriority,priority
usual,improper,foster,3,critical,convenient,slightly_prob,not_recom,usualimproper,foster3criticalconvenient,slightly_probnot_recom,not_recom
usual,improper,foster,3,critical,convenient,problematic,recommended,usualimproper,foster3criticalconvenient,problematicrecommended,priority
usual,improper,foster,3,critical,convenient,problematic,priority,usualimproper,foster3criticalconvenient,problematicpriority,priority
usual,improper,foster,3,critical,convenient,problematic,not_recom,usualimproper,foster3criticalconvenient,problematicnot_recom,not_recom
usual,improper,foster,3,critical,inconv,nonprob,recommended,usualimproper,foster3criticalinconv,nonprobrecommended,priority
usual,improper,foster,3,critical,inconv,nonprob,priority,usualimproper,foster3criticalinconv,nonprobpriority,priority
usual,improper,foster,3,critical,inconv,nonprob,not_recom,usualimproper,foster3criticalinconv,nonprobnot_recom,not_recom
usual,improper,foster,3,critical,inconv,slightly_prob,recommended,usualimproper,foster3criticalinconv,slightly_probrecommended,priority
usual,improper,foster,3,critical,inconv,slightly_prob,priority,usualimproper,foster3criticalinconv,slightly_probpriority,priority
usual,improper,foster,3,critical,inconv,slightly_prob,not_recom,usualimproper,foster3criticalinconv,slightly_probnot_recom,not_recom
usual,improper,foster,3,critical,inconv,problematic,recommended,usualimproper,foster3criticalinconv,problematicrecommended,priority
usual,improper,foster,3,critical,inconv,problematic,priority,usualimproper,foster3criticalinconv,problematicpriority,priority
usual,improper,foster,3,critical,inconv,problematic,not_recom,usualimproper,foster3criticalinconv,problematicnot_recom,not_recom
usual,improper,foster,more,convenient,convenient,nonprob,recommended,usualimproper,fostermoreconvenientconvenient,nonprobrecommended,very_recom
usual,improper,foster,more,convenient,convenient,nonprob,priority,usualimproper,fostermoreconvenientconvenient,nonprobpriority,priority
usual,improper,foster,more,convenient,convenient,nonprob,not_recom,usualimproper,fostermoreconvenientconvenient,nonprobnot_recom,not_recom
usual,improper,foster,more,convenient,convenient,slightly_prob,recommended,usualimproper,fostermoreconvenientconvenient,slightly_probrecommended,very_recom
usual,improper,foster,more,convenient,convenient,slightly_prob,priority,usualimproper,fostermoreconvenientconvenient,slightly_probpriority,priority
usual,improper,foster,more,convenient,convenient,slightly_prob,not_recom,usualimproper,fostermoreconvenientconvenient,slightly_probnot_recom,not_recom
usual,improper,foster,more,convenient,convenient,problematic,recommended,usualimproper,fostermoreconvenientconvenient,problematicrecommended,priority
usual,improper,foster,more,convenient,convenient,problematic,priority,usualimproper,fostermoreconvenientconvenient,problematicpriority,priority
usual,improper,foster,more,convenient,convenient,problematic,not_recom,usualimproper,fostermoreconvenientconvenient,problematicnot_recom,not_recom
usual,improper,foster,more,convenient,inconv,nonprob,recommended,usualimproper,fostermoreconvenientinconv,nonprobrecommended,priority
usual,improper,foster,more,convenient,inconv,nonprob,priority,usualimproper,fostermoreconvenientinconv,nonprobpriority,priority
usual,improper,foster,more,convenient,inconv,nonprob,not_recom,usualimproper,fostermoreconvenientinconv,nonprobnot_recom,not_recom
usual,improper,foster,more,convenient,inconv,slightly_prob,recommended,usualimproper,fostermoreconvenientinconv,slightly_probrecommended,priority
usual,improper,foster,more,convenient,inconv,slightly_prob,priority,usualimproper,fostermoreconvenientinconv,slightly_probpriority,priority
usual,improper,foster,more,convenient,inconv,slightly_prob,not_recom,usualimproper,fostermoreconvenientinconv,slightly_probnot_recom,not_recom
usual,improper,foster,more,convenient,inconv,problematic,recommended,usualimproper,fostermoreconvenientinconv,problematicrecommended,priority
usual,improper,foster,more,convenient,inconv,problematic,priority,usualimproper,fostermoreconvenientinconv,problematicpriority,priority
usual,improper,foster,more,convenient,inconv,problematic,not_recom,usualimproper,fostermoreconvenientinconv,problematicnot_recom,not_recom
usual,improper,foster,more,less_conv,convenient,nonprob,recommended,usualimproper,fostermoreless_convconvenient,nonprobrecommended,priority
usual,improper,foster,more,less_conv,convenient,nonprob,priority,usualimproper,fostermoreless_convconvenient,nonprobpriority,priority
usual,improper,foster,more,less_conv,convenient,nonprob,not_recom,usualimproper,fostermoreless_convconvenient,nonprobnot_recom,not_recom
usual,improper,foster,more,less_conv,convenient,slightly_prob,recommended,usualimproper,fostermoreless_convconvenient,slightly_probrecommended,priority
usual,improper,foster,more,less_conv,convenient,slightly_prob,priority,usualimproper,fostermoreless_convconvenient,slightly_probpriority,priority
usual,improper,foster,more,less_conv,convenient,slightly_prob,not_recom,usualimproper,fostermoreless_convconvenient,slightly_probnot_recom,not_recom
usual,improper,foster,more,less_conv,convenient,problematic,recommended,usualimproper,fostermoreless_convconvenient,problematicrecommended,priority
usual,improper,foster,more,less_conv,convenient,problematic,priority,usualimproper,fostermoreless_convconvenient,problematicpriority,priority
usual,improper,foster,more,less_conv,convenient,problematic,not_recom,usualimproper,fostermoreless_convconvenient,problematicnot_recom,not_recom
usual,improper,foster,more,less_conv,inconv,nonprob,recommended,usualimproper,fostermoreless_convinconv,nonprobrecommended,priority
usual,improper,foster,more,less_conv,inconv,nonprob,priority,usualimproper,fostermoreless_convinconv,nonprobpriority,priority
usual,improper,foster,more,less_conv,inconv,nonprob,not_recom,usualimproper,fostermoreless_convinconv,nonprobnot_recom,not_recom
usual,improper,foster,more,less_conv,inconv,slightly_prob,recommended,usualimproper,fostermoreless_convinconv,slightly_probrecommended,priority
usual,improper,foster,more,less_conv,inconv,slightly_prob,priority,usualimproper,fostermoreless_convinconv,slightly_probpriority,priority
usual,improper,foster,more,less_conv,inconv,slightly_prob,not_recom,usualimproper,fostermoreless_convinconv,slightly_probnot_recom,not_recom
usual,improper,foster,more,less_conv,inconv,problematic,recommended,usualimproper,fostermoreless_convinconv,problematicrecommended,priority
usual,improper,foster,more,less_conv,inconv,problematic,priority,usualimproper,fostermoreless_convinconv,problematicpriority,priority
usual,improper,foster,more,less_conv,inconv,problematic,not_recom,usualimproper,fostermoreless_convinconv,problematicnot_recom,not_recom
usual,improper,foster,more,critical,convenient,nonprob,recommended,usualimproper,fostermorecriticalconvenient,nonprobrecommended,priority
usual,improper,foster,more,critical,convenient,nonprob,priority,usualimproper,fostermorecriticalconvenient,nonprobpriority,priority
usual,improper,foster,more,critical,convenient,nonprob,not_recom,usualimproper,fostermorecriticalconvenient,nonprobnot_recom,not_recom
usual,improper,foster,more,critical,convenient,slightly_prob,recommended,usualimproper,fostermorecriticalconvenient,slightly_probrecommended,priority
usual,improper,foster,more,critical,convenient,slightly_prob,priority,usualimproper,fostermorecriticalconvenient,slightly_probpriority,priority
usual,improper,foster,more,critical,convenient,slightly_prob,not_recom,usualimproper,fostermorecriticalconvenient,slightly_probnot_recom,not_recom
usual,improper,foster,more,critical,convenient,problematic,recommended,usualimproper,fostermorecriticalconvenient,problematicrecommended,priority
usual,improper,foster,more,critical,convenient,problematic,priority,usualimproper,fostermorecriticalconvenient,problematicpriority,priority
usual,improper,foster,more,critical,convenient,problematic,not_recom,usualimproper,fostermorecriticalconvenient,problematicnot_recom,not_recom
usual,improper,foster,more,critical,inconv,nonprob,recommended,usualimproper,fostermorecriticalinconv,nonprobrecommended,priority
usual,improper,foster,more,critical,inconv,nonprob,priority,usualimproper,fostermorecriticalinconv,nonprobpriority,priority
usual,improper,foster,more,critical,inconv,nonprob,not_recom,usualimproper,fostermorecriticalinconv,nonprobnot_recom,not_recom
usual,improper,foster,more,critical,inconv,slightly_prob,recommended,usualimproper,fostermorecriticalinconv,slightly_probrecommended,priority
usual,improper,foster,more,critical,inconv,slightly_prob,priority,usualimproper,fostermorecriticalinconv,slightly_probpriority,priority
usual,improper,foster,more,critical,inconv,slightly_prob,not_recom,usualimproper,fostermorecriticalinconv,slightly_probnot_recom,not_recom
usual,improper,foster,more,critical,inconv,problematic,recommended,usualimproper,fostermorecriticalinconv,problematicrecommended,priority
usual,improper,foster,more,critical,inconv,problematic,priority,usualimproper,fostermorecriticalinconv,problematicpriority,priority
usual,improper,foster,more,critical,inconv,problematic,not_recom,usualimproper,fostermorecriticalinconv,problematicnot_recom,not_recom
usual,critical,complete,1,convenient,convenient,nonprob,recommended,usualcritical,complete1convenientconvenient,nonprobrecommended,priority
usual,critical,complete,1,convenient,convenient,nonprob,priority,usualcritical,complete1convenientconvenient,nonprobpriority,priority
usual,critical,complete,1,convenient,convenient,nonprob,not_recom,usualcritical,complete1convenientconvenient,nonprobnot_recom,not_recom
